0.71095,-0.37672
0.71169,-0.37624
0.71242,-0.37576
0.71316,-0.37528
0.71389,-0.37479
0.71463,-0.37431
0.71536,-0.37382
0.7161,-0.37334
0.71683,-0.37285
0.71757,-0.37237
0.71831,-0.37188
0.71904,-0.37139
0.71978,-0.37091
0.72052,-0.37042
0.72125,-0.36993
0.72199,-0.36944
0.72273,-0.36895
0.72347,-0.36846
0.72421,-0.36797
0.72494,-0.36748
0.72568,-0.36699
0.72642,-0.3665
0.72716,-0.36601
0.7279,-0.36552
0.72864,-0.36503
0.72938,-0.36453
0.73012,-0.36404
0.73086,-0.36355
0.7316,-0.36305
0.73234,-0.36256
0.73308,-0.36206
0.73382,-0.36157
0.73457,-0.36107
0.73531,-0.36058
0.73605,-0.36008
0.73679,-0.35958
0.73754,-0.35908
0.73828,-0.35859
0.73902,-0.35809
0.73976,-0.35759
0.74051,-0.35709
0.74125,-0.35659
0.742,-0.35609
0.74274,-0.35559
0.74348,-0.35509
0.74423,-0.35459
