,pitch (deg),pitch,gamma,aoa,cl,dcl,ddcl,dddcl,cd,dcd,ddcd,dddcd
389,4.35733933483,0.0760499180195,0.60577294048,0.6818228585,1.40282535599,-4.21905191201,79.7050930155,0.0,0.971681427425,4.27539750286,-46.9102052264,0.0
390,4.36984246062,0.0762681387312,0.605463773904,0.681731912635,1.40320939094,-4.2263007606,79.7050930155,0.0,0.971292403702,4.27966379203,-46.9102052264,0.0
391,4.3823455864,0.0764863594429,0.605158521433,0.681644880876,1.4035775152,-4.23323763509,79.7050930155,0.0,0.970919759371,4.28374646973,-46.9102052264,0.0
392,4.39484871218,0.0767045801545,0.60485379858,0.681558378734,1.40394399752,-4.24013229633,79.7050930155,0.0,0.970549030621,4.28780430294,-46.9102052264,0.0
393,4.40735183796,0.0769228008662,0.604546304739,0.681469105605,1.40432284501,-4.24724781939,79.7050930155,0.0,0.970166057984,4.29199212375,-46.9102052264,0.0
394,4.41985496374,0.0771410215779,0.604238489789,0.681379511367,1.40470369384,-4.25438893647,79.7050930155,0.0,0.969781331943,4.29619500785,-46.9102052264,0.0
395,4.43235808952,0.0773592422896,0.603935397921,0.681294640211,1.40506505582,-4.26115359988,79.7050930155,0.0,0.969416539955,4.30017633121,-46.9102052264,0.0
396,4.4448612153,0.0775774630012,0.603629564501,0.681207027502,1.40543869293,-4.26813677898,79.7050930155,0.0,0.969039609817,4.30428626136,-46.9102052264,0.0
397,4.45736434109,0.0777956837129,0.603320952466,0.681116636179,1.40582482108,-4.27534142779,79.7050930155,0.0,0.968650348045,4.30852653687,-46.9102052264,0.0
398,4.46986746687,0.0780139044246,0.603017709625,0.68103161405,1.4061886078,-4.2821181245,79.7050930155,0.0,0.968283858395,4.3125149424,-46.9102052264,0.0
399,4.48237059265,0.0782321251363,0.602713524557,0.680945649694,1.40655701183,-4.2889699215,79.7050930155,0.0,0.967912962494,4.31654754799,-46.9102052264,0.0
400,4.49487371843,0.078450345848,0.602406590426,0.680856936274,1.40693781466,-4.2960408329,79.7050930155,0.0,0.967529842205,4.32070911273,-46.9102052264,0.0
401,4.50737684421,0.0786685665596,0.602100705539,0.680769272099,1.4073147298,-4.3030281141,79.7050930155,0.0,0.967150890554,4.32482145715,-46.9102052264,0.0
402,4.51987996999,0.0788867872713,0.601798156999,0.680684944271,1.40767787822,-4.3097494715,79.7050930155,0.0,0.966786020959,4.32877729288,-46.9102052264,0.0
403,4.53238309577,0.079105007983,0.601492888324,0.680597896307,1.40805333511,-4.31668763749,79.7050930155,0.0,0.966409031985,4.3328607307,-46.9102052264,0.0
